EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-90.390457,-112.831612,-109.881180,-112.563393,-109.612961,-108.361259,-106.036682,-108.361259,0.529541,0.739746,0.447021,0.732422,0.427246,0.946045,66.666672,119.000000,1.000000
-90.390457,-112.652794,-109.791771,-112.831612,-109.612961,-108.361259,-106.126091,-108.629486,0.530273,0.740234,0.445312,0.854492,0.427246,1.068115,66.666672,120.000000,1.000000
-90.479866,-112.473984,-109.612961,-112.831612,-109.434143,-108.361259,-106.036682,-108.629486,0.531250,0.740234,0.442627,0.762939,0.518799,1.098633,66.666672,121.000000,1.000000
-90.569275,-112.473984,-109.434143,-112.742203,-109.612961,-108.450668,-106.036682,-108.450668,0.532959,0.739746,0.440674,0.701904,0.427246,0.976562,66.666672,122.000000,1.000000
-90.390457,-112.563393,-109.434143,-112.742203,-109.434143,-108.540077,-106.126091,-108.540077,0.532471,0.739014,0.442139,0.823975,0.518799,1.159668,66.666672,123.000000,1.000000
-90.211647,-112.473984,-109.702370,-112.742203,-109.523552,-108.271858,-105.857864,-108.450668,0.533203,0.739014,0.444336,0.701904,0.579834,1.098633,66.666672,124.000000,1.000000
-90.479866,-112.831612,-109.434143,-112.742203,-109.523552,-108.361259,-106.126091,-108.361259,0.532471,0.736328,0.441406,0.610352,0.488281,1.007080,66.666672,125.000000,1.000000
-90.479866,-112.563393,-109.612961,-112.742203,-109.255333,-108.450668,-106.036682,-108.629486,0.534180,0.739990,0.438232,0.640869,0.396728,1.007080,66.666672,126.000000,1.000000
-90.211647,-112.652794,-109.702370,-112.742203,-109.344742,-108.271858,-105.857864,-108.540077,0.530273,0.739502,0.439941,0.640869,0.427246,1.098633,66.666672,127.000000,1.000000
-90.211647,-112.563393,-109.612961,-112.742203,-109.255333,-108.271858,-105.768463,-108.361259,0.534912,0.738525,0.440674,0.579834,0.427246,1.190185,66.666672,128.000000,1.000000
-90.211647,-112.384575,-109.612961,-112.742203,-109.523552,-108.271858,-105.857864,-108.271858,0.533447,0.737549,0.444092,0.640869,0.427246,1.220703,66.666672,129.000000,1.000000
-90.211647,-112.652794,-109.702370,-112.563393,-109.434143,-108.361259,-105.679054,-108.271858,0.534912,0.738770,0.445068,0.610352,0.457764,1.251221,66.666672,130.000000,1.000000
-90.390457,-112.563393,-109.612961,-112.384575,-109.434143,-108.540077,-105.679054,-108.093040,0.536133,0.737061,0.442871,0.610352,0.396728,1.220703,66.666672,131.000000,1.000000
-90.211647,-112.473984,-109.434143,-112.563393,-109.255333,-108.361259,-105.768463,-108.271858,0.536865,0.734375,0.445557,0.701904,0.427246,1.129150,66.666672,132.000000,1.000000
-90.479866,-112.473984,-109.612961,-112.652794,-109.165924,-108.271858,-105.679054,-108.271858,0.536621,0.734863,0.440918,0.793457,0.457764,1.098633,66.666672,133.000000,1.000000
-90.211647,-112.205765,-109.612961,-112.563393,-109.344742,-108.361259,-105.768463,-108.361259,0.535889,0.735352,0.441895,0.793457,0.427246,1.037598,66.666672,134.000000,1.000000
-90.211647,-112.563393,-109.434143,-112.563393,-109.434143,-108.182449,-105.857864,-108.361259,0.535645,0.733643,0.444336,0.610352,0.366211,0.946045,66.666672,135.000000,1.000000
-90.569275,-112.384575,-109.612961,-112.652794,-109.434143,-108.271858,-105.768463,-108.361259,0.535400,0.737305,0.446533,0.701904,0.427246,0.885010,66.666672,136.000000,1.000000
-90.390457,-112.295166,-109.523552,-112.473984,-109.255333,-108.093040,-105.768463,-108.361259,0.534912,0.735596,0.447266,0.732422,0.427246,0.976562,66.666672,137.000000,1.000000
-90.211647,-112.384575,-109.255333,-112.473984,-109.255333,-108.003632,-105.857864,-108.271858,0.536377,0.739258,0.442383,0.762939,0.518799,1.068115,66.666672,138.000000,1.000000
-90.032829,-112.384575,-109.255333,-112.384575,-109.434143,-108.093040,-105.768463,-108.093040,0.537109,0.736572,0.444092,0.701904,0.518799,1.129150,66.666672,139.000000,1.000000
-90.032829,-112.384575,-109.255333,-112.563393,-109.434143,-108.003632,-105.679054,-108.271858,0.536377,0.736572,0.445312,0.701904,0.549316,1.220703,66.666672,140.000000,1.000000
-90.211647,-112.295166,-109.434143,-112.563393,-109.434143,-108.271858,-105.857864,-108.361259,0.534668,0.735352,0.442871,0.732422,0.579834,1.251221,66.666672,141.000000,1.000000
-90.390457,-112.295166,-109.434143,-112.742203,-109.344742,-108.093040,-106.036682,-108.361259,0.537842,0.735840,0.443359,0.732422,0.457764,0.976562,66.666672,142.000000,1.000000
-90.301048,-112.295166,-109.255333,-112.563393,-109.344742,-108.271858,-105.857864,-108.271858,0.535156,0.735107,0.442139,0.732422,0.366211,0.946045,66.666672,143.000000,1.000000
-90.301048,-112.384575,-109.523552,-112.384575,-109.165924,-108.271858,-105.857864,-108.182449,0.533691,0.737793,0.441895,0.762939,0.457764,0.976562,66.666672,144.000000,1.000000
