EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-91.016304,-114.083305,-111.043472,-114.440933,-110.864655,-109.702370,-106.930748,-109.970589,0.554443,0.718262,0.451172,0.671387,0.518799,0.946045,60.000000,87.000000,1.000000
-90.837494,-114.172714,-110.954063,-114.262123,-111.043472,-109.791771,-106.930748,-109.881180,0.553955,0.720215,0.449951,0.701904,0.457764,0.946045,60.000000,88.000000,1.000000
-90.748085,-113.904495,-110.954063,-114.172714,-110.954063,-109.702370,-106.573120,-109.791771,0.554199,0.720459,0.450195,0.732422,0.579834,1.037598,60.000000,89.000000,1.000000
-90.837494,-113.725677,-110.864655,-113.904495,-110.775253,-109.523552,-106.930748,-109.702370,0.553467,0.719727,0.449951,0.762939,0.457764,1.037598,60.000000,90.000000,1.000000
-90.658676,-113.725677,-110.685844,-113.904495,-110.685844,-109.434143,-106.751938,-109.791771,0.553711,0.720215,0.448730,0.793457,0.366211,1.037598,60.000000,91.000000,1.000000
-90.837494,-113.636276,-110.596436,-113.904495,-110.596436,-109.612961,-106.751938,-109.702370,0.552979,0.718994,0.447754,0.793457,0.427246,1.007080,60.000000,92.000000,1.000000
-90.837494,-113.457458,-110.417625,-113.725677,-110.596436,-109.702370,-106.573120,-109.702370,0.554443,0.718994,0.449219,0.732422,0.457764,1.037598,60.000000,93.000000,1.000000
-90.837494,-113.189240,-110.328217,-113.546867,-110.328217,-109.434143,-106.662529,-109.434143,0.552490,0.718506,0.448486,0.671387,0.549316,1.098633,60.000000,94.000000,1.000000
-90.926903,-113.457458,-110.507027,-113.636276,-110.507027,-109.165924,-106.662529,-109.255333,0.552979,0.718750,0.447998,0.671387,0.488281,1.129150,60.000000,95.000000,1.000000
-90.837494,-113.546867,-110.328217,-113.546867,-110.685844,-109.165924,-106.573120,-108.987114,0.553711,0.719482,0.448242,0.823975,0.549316,1.068115,60.000000,96.000000,1.000000
-90.748085,-113.457458,-110.417625,-113.457458,-110.417625,-109.255333,-106.483719,-109.255333,0.551758,0.722168,0.448486,0.762939,0.640869,1.068115,60.000000,97.000000,1.000000
-90.837494,-113.368050,-110.417625,-113.457458,-110.417625,-108.987114,-106.394310,-109.076515,0.552490,0.720703,0.453125,0.762939,0.579834,1.037598,60.000000,98.000000,1.000000
-90.748085,-113.278648,-110.149399,-113.189240,-110.417625,-108.808296,-106.483719,-109.165924,0.552246,0.721924,0.448975,0.640869,0.488281,1.068115,60.000000,99.000000,1.000000
-90.837494,-113.189240,-110.149399,-113.189240,-110.507027,-108.897705,-106.394310,-109.165924,0.552979,0.721680,0.448486,0.732422,0.427246,1.129150,60.000000,100.000000,1.000000
-90.837494,-113.189240,-109.970589,-113.278648,-110.238808,-109.076515,-106.304901,-109.076515,0.553711,0.720703,0.448730,0.732422,0.457764,1.159668,60.000000,101.000000,1.000000
-90.658676,-113.189240,-110.149399,-113.278648,-110.149399,-109.165924,-106.126091,-108.897705,0.551270,0.722412,0.452881,0.732422,0.457764,1.190185,60.000000,102.000000,1.000000
-90.569275,-113.010422,-110.149399,-113.278648,-110.328217,-108.987114,-106.304901,-108.808296,0.552002,0.719971,0.449707,0.732422,0.549316,1.251221,60.000000,103.000000,1.000000
-90.569275,-112.921021,-110.149399,-113.099831,-110.059998,-108.808296,-106.126091,-108.987114,0.553223,0.719727,0.447021,0.640869,0.549316,1.220703,60.000000,104.000000,1.000000
-90.658676,-113.010422,-110.059998,-113.189240,-109.881180,-108.718887,-106.126091,-108.987114,0.553467,0.718018,0.448975,0.701904,0.488281,1.129150,60.000000,105.000000,1.000000
-90.390457,-112.921021,-110.059998,-113.189240,-109.881180,-108.897705,-106.126091,-108.897705,0.553955,0.720703,0.452148,0.762939,0.518799,1.037598,60.000000,106.000000,1.000000
-90.479866,-113.189240,-109.970589,-113.010422,-109.970589,-108.808296,-106.215492,-108.718887,0.551758,0.718018,0.451660,0.732422,0.488281,1.068115,60.000000,107.000000,1.000000
-90.479866,-113.010422,-109.881180,-113.010422,-109.881180,-108.629486,-106.394310,-108.718887,0.552734,0.717285,0.449463,0.793457,0.488281,1.037598,60.000000,108.000000,1.000000
-90.479866,-112.921021,-109.970589,-113.010422,-109.791771,-108.718887,-106.483719,-108.718887,0.552979,0.717041,0.451660,0.701904,0.427246,1.190185,60.000000,109.000000,1.000000
-90.569275,-112.652794,-109.702370,-113.010422,-109.702370,-108.987114,-106.036682,-108.808296,0.554932,0.718506,0.451416,0.762939,0.457764,1.098633,60.000000,110.000000,1.000000
