EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3838.331055,-3838.599365,-3834.397217,-3835.470215,-3846.914307,-3840.566406,-3840.834473,-3835.648926,0.572510,0.702637,0.458008,0.579834,0.427246,1.159668,40.000000,84.000000,1.000000
-3837.973633,-3838.599365,-3834.486572,-3835.201904,-3846.914307,-3840.387451,-3840.476807,-3835.470215,0.573730,0.702148,0.454346,0.610352,0.457764,1.159668,40.000000,85.000000,1.000000
-3837.973633,-3838.599365,-3834.218506,-3835.201904,-3846.645996,-3840.119385,-3840.655762,-3835.648926,0.573242,0.702393,0.454102,0.701904,0.396728,1.098633,40.000000,86.000000,1.000000
-3837.884033,-3838.420654,-3834.307861,-3835.201904,-3846.645996,-3839.851074,-3840.655762,-3835.291260,0.571777,0.701660,0.451416,0.671387,0.610352,1.190185,40.000000,87.000000,1.000000
-3837.705322,-3838.152344,-3833.950195,-3834.933594,-3846.645996,-3840.476807,-3840.566406,-3835.201904,0.569824,0.702393,0.456543,0.701904,0.579834,1.068115,40.000000,88.000000,1.000000
-3837.437012,-3838.062988,-3833.950195,-3834.754883,-3846.556641,-3840.745117,-3840.476807,-3835.291260,0.571045,0.703125,0.454346,0.610352,0.457764,1.037598,40.000000,89.000000,1.000000
-3837.258301,-3838.420654,-3833.592529,-3834.665527,-3846.467285,-3840.119385,-3840.655762,-3835.380615,0.571533,0.703125,0.457031,0.579834,0.457764,1.068115,40.000000,90.000000,1.000000
-3837.615967,-3838.331055,-3833.503174,-3834.844238,-3846.020264,-3840.208740,-3840.208740,-3835.470215,0.571777,0.701660,0.456543,0.640869,0.457764,1.007080,40.000000,91.000000,1.000000
-3837.258301,-3838.420654,-3833.592529,-3834.754883,-3845.930664,-3839.761719,-3840.208740,-3835.112549,0.572266,0.700928,0.453613,0.671387,0.457764,1.068115,40.000000,92.000000,1.000000
-3837.705322,-3838.241699,-3834.039551,-3834.576172,-3846.020264,-3839.493408,-3840.298096,-3835.201904,0.572266,0.703613,0.453369,0.549316,0.427246,1.098633,40.000000,93.000000,1.000000
-3837.079346,-3837.794678,-3833.860840,-3834.844238,-3846.198975,-3839.761719,-3839.761719,-3835.380615,0.572510,0.701904,0.454590,0.610352,0.396728,1.098633,40.000000,94.000000,1.000000
